Address,Amt of Transactions,Amt of Purchases,Total Val. of Purchases (BTC),Amt of Sales,Total Val. of Sales (BTC),Profit within Query Range
1FQYcsjmAPRSM1x7bQNTgMeLRr3YkSfvEn,1,0,0,1,28.94,28.94
1GLUNhzn8LvvERSdYyGPYdcZAp39Lby3L8,1,1,16.17460669,0,0,-16.17460669
1HndKsXvt3wS4E6hnjQ5cyXoFkpMVsrupv,1,0,0,1,0.06,0.06
18wyaUrHVJFd1ivhsaZ4W2xjGT31icWmrJ,1,0,0,1,16.11460669,16.11460669
18wJKodNxb9B9mdBoGUVaiCsSRejd8HaxT,1,1,3.88,0,0,-3.88
12gzTATrDwK5fjncdZHHrawfYT2uoii2uC,1,0,0,1,3.85,3.85
1KEtxfd2oR7mnD1QoEG3PnFs1or4zZjrbB,2,1,27.22935,1,27.22935,0.0
1PcxupskeVqEfvDV2yQLujNkxKve7bpDVJ,1,0,0,1,0.06,0.06
1Ns5UP7KHRKGxhUL6TTqZNcRtTeroxTGbr,1,0,0,1,27.16935,27.16935
1CPKUuhn9bXhNeqcZZLdPGouwK5nt2vjY1,2,1,58.39,1,58.39,0.0
12WWBo7T873gMJgsMtJWhXcTN4sth3Muyw,1,0,0,1,58.37,58.37
13c8KonBmBMB9ZJU1h1VeYh37jYzfCJT6m,4,2,78.2254202,2,78.2254202,0.0
17tqkfZArfG8zaR4tLHmnwcJSVCJGqDS62,1,0,0,1,2.11,2.11
155ahSW9fMQkAF4dQu8a4xPVNaEFZLTER9,2,1,6.58,1,6.58,0.0
1HSiBwesdmfTygGdDyg8bGFGMGRhiuQWFv,1,0,0,1,0.06,0.06
1H2zkkaK3S4UX7HAmGy5ePuJAo2RYXcGCY,2,1,9.33345678,1,9.33345678,0.0
1FJeeMNZvZNY61FCLDA15B87BcuqZUYkcn,2,1,46.1448,1,46.1448,0.0
1JbxreckE8fcd6V3CWeMfJji8XGdyrPZwN,1,0,0,1,53.0,53.0
18NGovF2FTtBwgqzevV4SQFxY9eg5Fong3,1,1,1.02,0,0,-1.02
15LvzZsCQb7Pr8p3wNH2YrmTtTgkEEtaWH,1,0,0,1,0.99,0.99
1DFxTxQD7YfhR9LJ5rLXd64rAfmYiVL3ZX,1,0,0,1,0.25750507,0.25750507
1FFd6f6HoxKza1NdPnkxTa14mUQTRrtXA1,1,0,0,1,0.04,0.04
1LtHghSMchzPwFbWrgA7LumNU8CXbTU8Gt,2,1,22.66473076,1,22.66473076,0.0
132KSaJkZTUJZf6tXwMADjB4NdW1fregx7,1,0,0,1,0.23381681,0.23381681
1JWErmW9jERtzELfvG9He4sgCmVAx1mcmu,2,1,4.24,1,4.24,0.0
1dMREAN8RckchgBhWFAZYykyeQwJbcqZT,4,2,11.96,2,11.96,0.0
17SmJadHcr8f4joxXT7CtPx9P45zZHou64,2,1,0.01,1,0.01,0.0
1Jz7fKHk1gfUpYqAB3g83AJ8HNNRnew3hF,2,1,0.76,1,0.76,0.0
1LruQNZGYKVm899RFrw8BXG27nE4dCCcLo,2,1,0.314404,1,0.314404,0.0
1KsfU3TKz1FMop1b2V6cfmVkdhH4RQTRia,1,0,0,1,7.05243,7.05243
1A5zoYbdfa93yj2BUSTMyfZiekUV2vKzcB,2,1,0.0185,1,0.0185,0.0
174MxYnLykPTzGE5X6GBqRXyaHWv84WZ3e,2,1,0.0395,1,0.0395,0.0
151X1y1Tod161cziB8jP8qTyQuhp37GPzB,2,1,0.0185,1,0.0185,0.0
1BaEqdh3ojXt4UBmvPPPwtanCMdBusz7By,2,1,2.412,1,2.412,0.0
15yoirMBoeTBu9GqyVRkbMan3TMQp24XNc,2,1,2.3115,1,2.3115,0.0
1GENFSDH61r5SqDGwqgpx9o4rxm5o1jECz,2,1,2.211,1,2.211,0.0
1Mk46fFSLj9cjR2awamn8ywzELshwqMaEy,1,0,0,1,50.099,50.099
1L1RBaqcN2294Bgi8oXUSfjZTJCBRe9NAG,1,1,84.0,0,0,-84.0
1Q9rLy4jw59fB5VWYNgY663znhTf4YYqEX,1,0,0,1,84.0,84.0
1QLCjQ9cFjN6XzWAatRAen6MpAK7aGuD1a,1,0,0,1,99.9737,99.9737
1HLNNiK6Dj7crxnJRtPgWgwB8miFVkArKF,1,1,1.0,0,0,-1.0
1LXJBGVu2mk9U1MjU8GC6mgn8rXUCRoXLn,1,1,65.0911,0,0,-65.0911
1P77dvBGhyY79L9NkS7V1zES6Y7WnJhuRn,1,0,0,1,65.0611,65.0611
16gtMgV3rJd5L6w6Qb1CfmUcZybYzxhP6c,1,1,18.98,0,0,-18.98
148vHpmWJdXaVU8ngYnALe6M3yijzYfwy8,1,0,0,1,17.7074,17.7074
1L94ph5eDwEuy62PyDynY5PBvyRPb65oaV,1,1,24.54,0,0,-24.54
1EPNdYiNZDNgiUs5ikD9yyALgtvfvDoZxG,2,1,0.11,1,0.11,0.0
1KTJFE27kMk8AvUZxY9JV86GW1JRQfgdwj,2,1,0.01,1,0.01,0.0
1CEmtHfHvo6NHhXXZc4gHY195mEyAfhSJw,1,1,50.001,0,0,-50.001
1Ljq8Tn3D675VxQ1xTJN6LKFL3Pf1dH7nS,1,1,50.0,0,0,-50.0
1E24cT9M588aHe8NxDsdJQKZiDFWu98Kwp,1,1,31.2,0,0,-31.2
1S19Pw8M2AtbG2MYcqJpgwiJwDXbQbzVZ,2,1,0.17601,1,0.17601,0.0
17CfFGm4Go2yZN62k6RQXcLsJyzzpdQkGv,2,1,90.0,1,90.0,0.0
1DQxTZu8FJQteTJjMmii8HPQH33JwF7UL3,1,1,104.03983178,0,0,-104.03983178
1Nk1TALQBTABuASzjwfjjKn1394cEuuDJ2,2,1,3.639,1,3.639,0.0
1PNEEQykqadcEJpfLv2Hy97DG8vCv2DSK3,1,1,25.98229348,0,0,-25.98229348
1ApwMiMvWt5dc3ysk1UuRhCEfdes8vhQQt,1,0,0,1,9.67112526,9.67112526
1AL3p7CUWSRceURK8wjZ6dJYTouhQ9DprZ,1,1,27.09,0,0,-27.09
18A54ZQtCRPLfkTtXUy9rQanse8ZLXyFLh,1,1,6.28686443,0,0,-6.28686443
1Pi5U1HbqqJiJEmfqSHTMLQrmH3rpHQ1aU,2,1,48.512,1,48.512,0.0
1Aur4K6Q6aBC4GJLF33Q6NVnTk5QHfrzns,1,1,2.1662,0,0,-2.1662
1GBNmHMwzxKZrPCMHQBaqmCCjvVp1DgDDL,2,1,0.13316964,1,0.13316964,0.0
1KWpE8iPkq1Zz6he8E2nzZmFVcRZ2CtZF4,1,0,0,1,228.02702388,228.02702388
19UwzQVV2ptYWLfnbzkEEhAgsaZymH3iHv,2,1,77.40678,1,77.40678,0.0
1AZUF829j8ri6QpZqXKboWStHWYGnmCCTs,2,1,121.98425,1,121.98425,0.0
1EswppAvV6Hy7BwqcbSykNucHkRifSN54F,2,1,99.0,1,99.0,0.0
1Q7mkeYrc7vUyLtV7LApy9V8gGbcLGAPzQ,1,0,0,1,379.4375,379.4375
1KJph5uY99LCRYp81yX5reQxV1tP978JYU,2,1,152.07,1,152.07,0.0
1CMh3yCY4WTDGWm2THZ6gYacvKZfEuWSQW,2,1,138.01,1,138.01,0.0
1Fdy7v4KuEBH6jitYUeBNY1ZrY9tgwjdyp,2,2,0.02,0,0,-0.02
1PMoKtyKvwLPUYwpefPTqyKJAdZLxQ4s4u,1,1,0.2495,0,0,-0.2495
1ALcX4PbJY9sGk87zTMG7WLYFaWKD3nNrU,1,1,0.01,0,0,-0.01
162SqwWx8D8D6vghtKK6rTDoDBT14LrjkB,1,1,0.7205,0,0,-0.7205
1CTPCFEkoo5EnKnKZWM8YbH6RMNcnSVxGm,1,0,0,1,1.0,1.0
1DRSk3UBqv4gvPikRQ4h9ZtRSGNy9UUdyr,2,1,97.235,1,97.235,0.0
1KzeejkE6nNgxJzmFTGJac1ysQD8ojtMqC,2,1,1.9994,1,0.9989,-1.0005000000000002
19YEhyg6UksM2rQrVNtEuTmoidNWLLSJPe,1,0,0,1,1.0,1.0
1Dwxg9Ravrh1rjHKSrjPrWJ17snjigET6v,1,1,7.0,0,0,-7.0
17gfUnWZjvJLs1YExXuagbzG7SVbhqSwNp,1,0,0,1,6.97,6.97
1HW5LyemyQtMGeN6XKZCbt8e8TegvY8N8S,1,1,6.99245,0,0,-6.99245
1KkUBeS1tXe8qSvN4efFABKKGW37h8wFX9,1,0,0,1,6.96245,6.96245
18GcPkgyhNgEk8ipFqcxzDjxPFwjQxPaBz,2,1,27.0,1,27.0,0.0
13Kd8L9ezaTmHphwupgBppuLwr3HovDz2D,2,1,9.53117947,1,9.53117947,0.0
1MYMcme3DT6Wp4Uj1NKeistQSqToH34UaM,2,1,9.2865,1,9.2865,0.0
1MXvCXj33okfkk7qUdgxWXtPFTqs4yGor3,1,1,0.97852551,0,0,-0.97852551
1QGTPFTjuAtgvK9qtQKUce2MBtfKPjWMdB,1,0,0,1,0.94852551,0.94852551
17p9Z7e2Yk1fpg2xirtPQpgBevAwWHth93,2,1,45.653,1,45.653,0.0
17NqMsNyUvq84ChMnqMqEvrpxQQDKTGUb1,1,0,0,1,20.153,20.153
1F7vR5TWzYUEFiqpmk3xcoudY33GjzX4mE,2,1,110.44769641,1,110.44769641,0.0
1PZPMZrHME76B2G6ntfQ3PF3Q9MEJLQZjp,2,1,2.5,1,2.5,0.0
1MaW9f2jAEbeHCZyJCifVZGB8RqrA3AzvL,1,0,0,1,2.47,2.47
1HmTMLMNHR9QVtgi5yWdohvDbNfRp9Wjno,2,1,24.42614255,1,24.42614255,0.0
1NSSqnWegCuem9Bd8vLmnJSSACpTC173TX,1,0,0,1,0.56808378,0.56808378
1NxoGrafsV1UunzMyVYknCDwBYRgtEJpep,1,1,0.1005,0,0,-0.1005
15eBMBQW8omihgxTKwzXtCkEnbaFWXoVuE,2,1,2.5,1,2.5,0.0
1QB9CkiMkE1ABub4Ct4FWF8zft17wvaJsW,1,0,0,1,0.05,0.05
1JA4UEkbWpLssSXHoCZFTTSzHRHpCHYpSD,1,1,0.37721422,0,0,-0.37721422
17NxhMogBzwLiH4PrnxnBMnWovpJWFCN7Y,1,0,0,1,0.34721422,0.34721422
1M6xUmHyKpvWtcusg4k3vrZ3UAvQPgLWFM,3,2,0.6,1,0.3,-0.3
15VqJ76Kn7dECAc66JHwqkW9w5nyGHvxjY,1,0,0,1,0.25,0.25
1AdNE76ntxRcqZNHyoT9ai7CjdSJjC5E6z,2,1,23.37447653,1,23.37447653,0.0
1NevT7WFjUjNwAFpDnjHg75aZ1J6Cyiyeg,1,0,0,1,0.70924577,0.70924577
1GjumtRdtCuKX8F1nRTvc8JQLCUJhzFQ15,2,1,11.46,1,11.46,0.0
15dsiHhJdJMiPEcz97sF9Znt7vBB1f3jcB,2,1,2.4747511,1,2.4747511,0.0
1EtKnRNceGvyWssVqCGfrrHLZpJ7zXP9qp,1,0,0,1,0.24401485,0.24401485
1GXyw8ZkoiP5DUoyFYEQnfBV3mpMHxwo68,1,1,0.0171085,0,0,-0.0171085
131UriYUC1QehLvrpKTzTo5Sf2dXnnEKaW,1,1,0.235,0,0,-0.235
1P2e4GrdNYmKn4dhEKbM3sPKUaWBxaNCP4,2,1,0.01432636,1,0.01432636,0.0
14CLbXwkdxNCW1Jfic4QJGoPuTmH7wWyfn,1,0,0,1,0.01593486,0.01593486
1FmQZ8NyNrhtb2KNpFaKBdRZkTVRmqjSxS,1,1,0.17684336,0,0,-0.17684336
1M9q12M1YUcKRXCtHtjB6v9qH7vUVwdbUw,1,0,0,1,0.13684336,0.13684336
1FE3pa5qaM3LVhV6hY5ntYz3TFitbK2ArP,2,1,3.409404,1,3.409404,0.0
1MBUPGQxWB9YmUWe4hVShczP8A46c2cHjC,2,1,3.8713,1,3.8713,0.0
17LQHJuLynba348A254Grt2Pg3pKPNUgwk,2,1,0.17,1,0.17,0.0
1N2dwoAsvSDWjh7Wamz7guwr9LLxqi7qjF,2,1,1.019666,1,1.019666,0.0
1D4BLXUaeHKcsUmDDNWzH5Ud6FqeRNi235,1,0,0,1,0.019166,0.019166
14PuTLzzKesRzF8vYSt9Nc7RqwCf7QMSkF,1,0,0,1,1.0,1.0
1PPFjkUYJPtQLogscKWZJViP8JsdcSnVq1,2,1,2.7135,1,2.7135,0.0
1FHU9VtVLnmdgEpxpLZdxRnXRvW9279tPc,2,1,2.613,1,2.613,0.0
14R5kE7iFyTygb3A8vjZtbixuyiE4QQ9iE,1,1,0.01,0,0,-0.01
1P54z7CgMxh8jhvYTAE28RELSoPBcZFczU,3,2,0.02,1,0.03,0.009999999999999998
1DgJerkrw9AZWjygody2GAQ9rdNhzLMkZu,8,3,0.06,5,0.27,0.21
1Aoa8QgHvA5U6zG13inj7E7isQ4G8s9fBD,8,4,0.24,4,0.42000000000000004,0.18000000000000002
1NCanL93uAPMivwKsp3ZXfyLmawDkJ4y23,6,3,1.08,3,0.8099999999999999,-0.27000000000000013
1MrpDprG4xodQUnCVhBY9QGSVF9ruVmXLT,3,1,0.03,2,0.07,0.04
1WsKXGgTX7D5f2vEL7prV26eAMp8nm6Lw,1,0,0,1,0.0185,0.0185
1PBFboenn5sjURuT5MugcCopDuQKK3D2EF,1,0,0,1,1.5,1.5
1Pd4qjHFQKnufPhdb9JVQKfeVfdHsu33Q,2,1,96.2,1,96.2,0.0
1NhdpD9wDDkNEgZrZBJkbnpFx66hVLHRDh,2,1,2.5125,1,2.5125,0.0
1GpQQeskbV1ZVoe4E1NmbvBWSr4MZ212kE,2,1,90.0,1,90.0,0.0
1HoQbL5Z33QaWKi9vZjfaNHQJT9L3qmKJT,2,1,63.99,1,63.99,0.0
1PLq9akQR9SRVvGksbeXvMmyoZs3RHocX8,2,1,52.44,1,52.44,0.0
19FPYA6qUntFA8kcrkEwFTF55Tns4aoHf2,2,1,11.33,1,11.33,0.0
18imZVYj65vrntkxA5ByfD9HRxiA2Uo3qo,2,1,7.2,1,7.2,0.0
1KabyntkK6yJDexKBGPUwHZUs4WHbVz4Aj,2,1,7.04,1,7.04,0.0
18jtkyxoxYghEqRTZVVkK2TfgJUWC9uFTL,1,0,0,1,5.63,5.63
1Ma9wUmRTEepPZNDh7KTDXuj7DdP8qZ9uV,1,0,0,1,50.006,50.006
1GEaVryEnERGN1j3Q2evArfFTffXWi4rY2,1,1,27.52601,0,0,-27.52601
12v61LWi8xGrmjP6KyXGj6VwqeHNK1dQaY,1,1,9.9775,0,0,-9.9775
1M7Abu8xUA4GxKKnRtNWTsiQ7RFtavXwX5,1,0,0,1,9.9775,9.9775
1GafVhrAPiWkwavSEMkTUa6jiJuYPtdhMQ,2,1,47.0,1,47.0,0.0
1MthmYjEwc5vaKP4yr1yGdUv8totU5k43N,2,1,4.66,1,4.66,0.0
1VmKMpNxCLGFZsjXWa7LWFqsYyLpR3gjY,2,1,0.3,1,0.3,0.0
1B1MAjntikz53VibCV2uzGutaqV6uwyVNC,2,1,13.9,1,13.9,0.0
13yz8VJZ1aJUzmZipGnnzUKSrRHB3pRiTM,1,0,0,1,75.8,75.8
18BrTRqoZwVrwvVD63YWSMz6Jvenx8UwfW,1,1,0.0418495,0,0,-0.0418495
1E5DTZ4tDqQMUTBGmNb43qSnDtJzQgbitv,4,3,2.8400838000000004,1,0.36969099,-2.4703928100000003
1Phv6P9YmmzasXt2juP2YNtvz6kJG6icwG,1,1,0.11704488,0,0,-0.11704488
1AaZnLoavRs84uXDeaHSNyBT7cdxK5ZRpx,1,0,0,1,0.01289612,0.01289612
12KyLPeu1PiUs4YDLT68sJ7kTBNkjc2XrW,1,0,0,1,0.20212468,0.20212468
16bPB8GG4n9hS6kxjjSiTPXDqNNeMWYvTW,1,0,0,1,1.84163496,1.84163496
1MiTF4H95xiuEdYBLzM9CDaKB6p7XTmsMj,1,0,0,1,0.10133138,0.10133138
1EawqXvM5DNAfgcYF92CocsBJAhz3oYmqr,1,0,0,1,2.01209163,2.01209163
163G34jKwN2wVTvswTwsWMzpbsSZy37N3h,1,0,0,1,2.00453391,2.00453391
1Nm4r6suwNfBDpS4J7oL2JRThKeKZhE32W,1,0,0,1,0.05053296,0.05053296
19kXvLLET7qrxWfLuDnQB1feE7SMFAkj7U,1,0,0,1,0.02006671,0.02006671
1KQEZ96TFgZaunDVzL2GQAQw4Ykmcg5ZPs,1,0,0,1,0.10370268,0.10370268
1Cs886spkisSSfJFJegeFw6BqiW3NJEPc8,1,0,0,1,0.1021273,0.1021273
14h1q6HDVPGLtxEKaNAAuBxstD5VMz4fMR,1,0,0,1,1.02145708,1.02145708
13FdGzjdJeDWYf92Uz3yuadwhTPhXpVK9c,1,0,0,1,0.01338299,0.01338299
1CZ3Y1kjrHJnUUH6dEPbPVNbSAC6PoG2cZ,1,0,0,1,0.01147295,0.01147295
1FpTiQE7cse7Gq5evydEX3mapCswp8mqfh,1,0,0,1,1.01185281,1.01185281
19yrwWFgRcUD53PBGut8JYAqiUoAya1QMb,1,0,0,1,1.01917239,1.01917239
1FkFFs5QuFqqGgUovo6HN7SR2LSiUPK8Eh,1,0,0,1,1.01200761,1.01200761
1AskUFKwse9uovg6M1YvHbVAADAuEhioHD,2,1,23.64750876,1,23.64750876,0.0
1Er6fj5kgpA463TnYBMUwZKuaKcwkymbx4,1,0,0,1,0.27253223,0.27253223
1DEM7i1LDVHSAbvfAapKn5Mf9mTxDDAQQ6,2,1,6.9401355,1,6.9401355,0.0
15F3H2PRNkG2gv3bUm8Hc7aRKZCfxwiXVP,1,1,0.001,0,0,-0.001
12daR4CrBUQTLjXvJGFZAr3eqi8QkJ6EQ5,1,1,0.001,0,0,-0.001
14iwmcUuJBvwTwzdn2MvV4r1uXN65qHnDU,1,1,0.001,0,0,-0.001
1E89yYaJ6X4q89gYnMRH8cRBRk9ZpMRsVJ,1,1,0.001,0,0,-0.001
1J1SXckw3b48riEJhe1HMSTL3ZtD2baauq,1,1,0.001,0,0,-0.001
1P6MewvcK1ieaVwDnHkugUMpioTBgqsyHp,3,3,0.003,0,0,-0.003
1NAFjT83FcCu2hameBvD4HaK1gZJdbezpW,1,1,0.003,0,0,-0.003
16uxjAgUEGJ1BaqNN4ZTY8S4DL7ZyYHeL4,1,1,0.001,0,0,-0.001
1EpdsTpWc8kkN8mn3FW7feM5MZheCFu9Am,2,2,0.002,0,0,-0.002
1MHtkxfrBeiZzxsRi6Hs2zBthX2t2RVrN8,2,2,0.033,0,0,-0.033
1KjjAexCyP3gpMNH8eWA9xRvaohiyHDbVx,1,1,0.001,0,0,-0.001
1E26d5sBRBoYQw4PECa8czxS1RsLrTGi6N,1,1,0.001,0,0,-0.001
1Hoaj3sH4SPuj9NFJ2rJkCpVNusbHbnwn9,4,3,0.003,1,0.03,0.027
1KRaJ9mHVxcd9QLxh227LGZgQThRBHtBJP,1,1,0.001,0,0,-0.001
1NhbJT28L3kHvmJMBd7cQDGqXShHVgQaD6,2,2,0.002,0,0,-0.002
13TuT1qNf2YfCpxy6rC5p128uB1ssCYyaN,2,1,0.01,1,0.01,0.0
1Jpt6BsDxtPQb54UeDpGsv5ZPpDXQxZwCd,2,2,0.03,0,0,-0.03
1GpbcFLaeqB4RnQowC8zrjHXZQQbEwYu7k,2,2,0.002,0,0,-0.002
1KdTNDxrYofYq5nYKT8ABhcQVGMALWw1NT,2,1,1.9,1,1.9,0.0
1nKzN4nPwkCPdTFUEjt2FEGqUoY39LUXQ,1,0,0,1,0.01,0.01
1AwDAdDmo31pC8UMVPAqWchnLfCBWohYc8,1,0,0,1,2.0,2.0
1PSDsbWonZ1hB5DqJWp7KvBoY95WqQ8H5s,2,1,2.9145,1,2.9145,0.0
1jDhhyiHgDDxTUGv9zXteWiNvtY4Ras2r,2,1,0.08555004,1,0.08555004,0.0
1HoVSFp4o8GRgLjpw6QPRCbKpSvSSaFQGH,2,1,0.02865689,1,0.02865689,0.0
1AKYtjokBsDvk8VyqSHJd8hM1tqVNigx94,1,0,0,1,0.10283975,0.10283975
1PxWb1FB6xGNPMiNq73e7hXx16kieUCnRd,2,1,2.814,1,2.814,0.0
1PXDV8v6xNuUg3xoXMR1yqhDnpxjPNRL7R,1,0,0,1,50.0035,50.0035
1PQaXmBq3JKBKEL75ekSpNRcG2aQZr5gQH,1,1,9.98,0,0,-9.98
13pPpvBhzA3yrfd9VLHVVSdv5ECpwBHtng,2,1,1.68,1,1.68,0.0
1H1E2KacfPuZpxEYGqwKtN4LRiARJ9obNj,1,1,123.79,0,0,-123.79
1Py4Mus8Mjmpt6sMX6UGKgyrmLJ21wHfTP,2,1,1590.0,1,1590.0,0.0
18Sx8F7D9CFE4i9FtfKfaEyigmXQf9RWS9,1,0,0,1,1090.0,1090.0
1H3P8id5vrm87cnSKcs7uXp93iwqs1XPTs,5,5,5.25,0,0,-5.25
1CwfJHhV4GBYwRa4WiBJiCAaV3QBpGnGd1,1,0,0,1,0.04,0.04
15da3CNbrNKwNZVAN1eKcxV9DE69LjYgA9,1,0,0,1,4.0,4.0
14eGCyBqfWoKPCM6te1LTmMdrV1WSyzjfk,1,1,1.15775853,0,0,-1.15775853
1AfLYpQfQVJQwbLnhzYEwas27ZNMHCcvHA,1,1,68.44,0,0,-68.44
1N4vBmN9LS6iVdqGYdmkn8nFz4QABQwdhC,1,0,0,1,6.183674,6.183674
1FtHh6VYqvSNY7Lkvcyk8FSjgzHGm5gB2Y,1,1,13.73399737,0,0,-13.73399737
1MzDS3ugjN7wnfCF5oKLpgrjshvi6d5Vz9,1,1,22.85,0,0,-22.85
1GAS6G4i57ikZpCM7zSuvosY9CUwuNDop5,2,2,54.75345,0,0,-54.75345
1JtcCExg8N3fyAtLrfxUxjgPcdndKURo6j,1,1,4.0248,0,0,-4.0248
1mf3rNf3r5uZrA5VV9wdWNsRvoHd35ZhS,2,2,2.520144,0,0,-2.520144
1FyBqkieQz1MS4WgETMGbiPWkN8X49PAf7,1,0,0,1,82.2525,82.2525
1C4bNUX1wc49d7XVbymUYn1jNb2y3fR3jk,2,1,50.0,1,50.0,0.0
1EWXVXEv6SNB433PvqGkusiZUAF2dzyzkj,1,0,0,1,49.89,49.89
1K72owpwfswhWPnVz6jHRq3U9Gb2R7ov3o,1,0,0,1,0.11,0.11
18WvvbfBptM7T54L5BEBCag2qTF2ccCceL,2,1,24.0,1,24.0,0.0
1Q9J1d6YrgE2wNpkvt4FL3AxEEjLW754p3,1,0,0,1,23.98,23.98
13RfnXbXF5tUDbTFrviWL3FbqCp7qqSeFe,1,1,9.78,0,0,-9.78
15mM8JkDfhypAb65qAz2fPgMSHAtEekvyu,1,0,0,1,9.75,9.75
1PEzKPXPAZzshsecKYcz8PDYGumve2ro3A,1,1,1.98,0,0,-1.98
134eozBc7JkeSbWBeu73bwisjwUZJwwRGA,2,1,12.74,1,12.74,0.0
1NCmvadWPbt1VgWvcNdpUktH8uEXAdXGpJ,1,0,0,1,12.71,12.71
1HDuGVZJkeNSVMjb22NkdUSLLRB3KQr9Vr,2,1,9.3702514,1,9.3702514,0.0
1EAxDfQDnqFaZfk1ChsHbo531gemkvcWEA,1,0,0,1,9.3402514,9.3402514
1CHFhkc1iCkPqAaSdFHgDBXvYMxY3C8WS6,10,9,4.659119459999999,1,0.65717546,-4.001943999999999
15vYpvPZRqzWHkWTQ7qdXiAU6h7wrQc81g,1,1,0.02515447,0,0,-0.02515447
1JJMRbBAoskhyFfiAgfBsC6z4Ha3pr8XKV,2,1,11.80637209,1,11.80637209,0.0
1MDVxr93uK48hRA4y4HwJrWHMM9szyitXz,1,0,0,1,0.09,0.09
12sdEgywyJ3AKyzafGKJx6jkKUWQ98cs8z,1,1,3.04,0,0,-3.04
1A1VJ5vTrtyNranmXRLFwK5AexiZw4xSR,1,0,0,1,3.0,3.0
1JNvkQkyGMS5qZ72yUSBDKKjxAEoTcdcXK,1,0,0,1,0.27,0.27
1ADkAjyQFsU7U24mpK8FEviDpoPmdaPjwh,2,1,0.01281754,1,0.01281754,0.0
184pZRwUjuV5ew1VR112HfkzGHy6jJ8FeV,2,1,29.01268373,1,29.01268373,0.0
1MxG1S9dq1zHuMGCU4iL2zcrrGeBc5GFCT,2,1,0.0495,1,0.0495,0.0
1DiaZEWqRcHg6YALCbtRnod9fP2DgoJePg,2,1,10.0,1,10.0,0.0
16FBLijh58nFhBFCLDnN9BubyuGgYnMWnh,2,1,6.2827261,1,6.2827261,0.0
18vLBXSXsQGMqcfSj5EsUKcLWMTRMvD1pR,2,1,1.00284044,1,1.00284044,0.0
153amzbt98k67xJcWT6Eke2tNLNt1kVNRW,2,1,1.49,1,1.49,0.0
1D9F26Vw13i8t8tPUGhAnuWGAZkS5YdMQL,4,2,10.11,2,10.11,0.0
1JiHzMB2VH3BZTAASVGmHB96thHWnxT7nM,1,0,0,1,0.69,0.69
1uSoCNYsa67aMqeqNHe8GUCGJ7jsLtfxb,2,1,44.95996,1,44.95996,0.0
145TWoJtk8845JGxB4nvFogShSQ4coQNjJ,1,0,0,1,2.01,2.01
1NRrGw8xfEDU82nutQcHahu3MTuG7q1xYf,1,0,0,1,0.13,0.13
14Cbh8tPW3syxBu6By9RyLXTEdtogshgs3,1,0,0,1,0.31,0.31
15ZZR28jEV19wZYF6TYBbW4STetkWgyJEy,2,1,19.31,1,19.31,0.0
15neKDr93tzMY1igd7HRrgY9aHjM465xGK,2,1,17.0,1,17.0,0.0
15nyRTMeKagYt4QGq1MPVMjcgjqs9kfFsM,1,0,0,1,24.85,24.85
1HVVrPbacSR9smPLnSyCSQutKTspfrWYzd,1,0,0,1,10.07,10.07
1hgRJynJyn7cDkYFUCpABo8MEmgP1T92b,1,0,0,1,1.0,1.0
17jzrD7Rv6UTWo73JMiGMFTFYss5wfnKLJ,1,1,1.473484,0,0,-1.473484
1EcX9d5GR9WQ2v9qMbzUiRGBaXBQZH4tfF,1,0,0,1,1.463484,1.463484
1FT1Ax3YDHVB1pkQ3TxTXPXmpzq19soUmX,1,1,0.8,0,0,-0.8
1H4CZowiyRCZhY7jrmSivbfnqEMByzdbnZ,1,0,0,1,0.77,0.77
1J4qGG6KmE2Yot7zsSMtW3MGNbPjkk3ydm,1,0,0,1,4.80783212,4.80783212
1NX6JPGhG5mBRUxMcAyZQs6JJE7z36NNH8,1,0,0,1,0.11,0.11
1LP1cSG8tEsnmtn1Hc2fypm4R5X3B1y8xn,1,0,0,1,5.07,5.07
17RMj6o9eeBzdjKQQbkGD45fNCCGDtc3wc,1,1,1.21816352,0,0,-1.21816352
1HHAWfERGnme2jpeov6isxoP1CYs3k5FM1,1,0,0,1,0.07,0.07
1HSU56vCrNt9Kr58utUfi9b8ocz2yDKQSM,1,1,0.9945,0,0,-0.9945
1FCMc4jJ4TaaemZDzcHhWxnc2uiZ5KDeCM,1,0,0,1,0.12,0.12
16BbEfoquXGjZpCGiPjbABqJQboryEjw4z,1,1,0.25736013,0,0,-0.25736013
1FZhUAez8pSVs5yCWhMGL4KR1F4QK1toCm,1,0,0,1,0.22736013,0.22736013
1HprDZ7zRxNFvLETXriZNonnwVhAhGQ43y,2,1,5.5249,1,5.5249,0.0
1AErGPc8qX64z1hvwwL7hSRWg5YxtH5DVu,1,1,0.45,0,0,-0.45
1J1RNayqnx5TJE8HPKiUmDw9BZrvAXeqRb,1,0,0,1,0.42,0.42
17reVxPQXC7eGUyEhQhaGzXjkr1RchxSqW,1,0,0,1,50.83,50.83
1LaL6KbkKxdne4kREtRDqpDUtirfDDRXEG,1,0,0,1,0.77227142,0.77227142
1AWQVgnHBFs6ewBzqdwffEXEf6EMZse2mf,1,0,0,1,0.12,0.12
1J2VZ6XCC4oEKiBwQUZP8gStP5ti3fxrCK,2,1,1.44,1,1.44,0.0
16bUgbwyJ3dgh3fop8zzPwPijtc1Cjxb6U,1,0,0,1,1.41,1.41
