Address,Amt of Transactions,Amt of Purchases,Total Val. of Purchases (BTC),Amt of Sales,Total Val. of Sales (BTC),Profit within Query Range
bc1qc6cwzzgsa3m3d75e7a72cpp9pmyj86y28a379y,1,1,0.00043471,0,0,-0.00043471
3AyeAXFX5SsRrTzKavguoKbBpdRkMijBfu,1,1,0.00043489,0,0,-0.00043489
bc1qwt0kmqlx6hrgnts7c9a9clz70jhft5whrd93z2,1,1,0.00043521,0,0,-0.00043521
3Df8XTDPLNB9DxLDdB9JhJNVovwJbqjrEL,1,1,0.0004353,0,0,-0.0004353
bc1q4yj8n2l8nd6p56q5yq3982e2tm436xmv5g6dtd,1,1,0.00043538,0,0,-0.00043538
bc1qc4jgg62h6c34r77pkvm9n6jwx8e53jla32vaef,1,1,0.00043725,0,0,-0.00043725
35GCGmBnsCdMahjXuoaj5jdkAbnc6bXpnt,1,1,0.00043911,0,0,-0.00043911
33YrMYqVq1fDNDpENR9JKvdDayobbEYvNm,1,1,0.00043957,0,0,-0.00043957
3NSxW21Vmy4us2WdkVnz4L7113L9ZZwVje,1,1,0.00043957,0,0,-0.00043957
bc1qjfjqd7ng88anz0ydruu7rcxh7grzs4xd6l476v,1,1,0.00043989,0,0,-0.00043989
bc1qpa3ghllhdr8nxsamlswy0uk322ytr5u2tyek3v,1,1,0.0004404,0,0,-0.0004404
bc1qnhq9zxmkqp0m360qp5jt5j40gp6a30r4kyfzps,1,1,0.00044201,0,0,-0.00044201
bc1q7s6cgtlszxl2gp86gu0q09s6sg96689ydgl2zg,1,1,0.00044929,0,0,-0.00044929
1Dmz6YSMSAH5mZ2ZxcCvoynE1F9aHtbPtT,1,1,0.0004523,0,0,-0.0004523
1PiswxBLkwtbX2A1f7tK5AUVE6PV9KLbhb,1,1,0.00045612,0,0,-0.00045612
1DQgDw9nkCkiVSkbdwfqD4zYD8XKkcL5Ym,1,1,0.00045612,0,0,-0.00045612
13jo6hHE2tjoNAsYVJLewMSLT3sRPyhbej,1,1,0.00045612,0,0,-0.00045612
1Mi3WcNHktPrbmn8jmwFgodx3Y9EdgP8pV,1,1,0.00045613,0,0,-0.00045613
1B4ZthBzsi8Q81AkoJNhfCXPwJFwFUjhuX,1,1,0.00045614,0,0,-0.00045614
1Jv3ftKqDQr1RdN4NL4m3Qsv48qTUPoGwz,1,1,0.00045614,0,0,-0.00045614
19EHajNp1FyQubeakjzd5RZHtoyGS5SpV1,1,1,0.00045618,0,0,-0.00045618
bc1qpu6crgcwymxmjafj2hxpfzj394nx95wltxlhgq,1,1,0.00046499,0,0,-0.00046499
38MJanQybWkVX3WfaQNCc2rJRNecJKscnG,1,1,0.00046977,0,0,-0.00046977
bc1qv5n4d2sq6vvegktyeu6lusljhg2kyw35xn9gts,1,1,0.00047,0,0,-0.00047
1JJ3bUsHgrS48q8r8yefpiNmtEfDaPA8Xb,1,1,0.00047041,0,0,-0.00047041
3AZYBarFv2J4s3ihe4HbCF62DiPTHgG3AJ,1,1,0.000472,0,0,-0.000472
1HJfPShxL6FN7UTD1gzHAe1WHAWy2ctbiP,1,1,0.00047282,0,0,-0.00047282
bc1pfsetczuh9kfqf30htpcx7ja6ctxdc2qt4rzzfdpk57g886p3aq5qmg5xm3,1,1,0.00047594,0,0,-0.00047594
bc1pnhkllt7fj2rpafwkpn2ml5cwanygg88t4ad67fftqqpa20fccrhqavtduy,1,1,0.00047603,0,0,-0.00047603
1BghqpHSq9fpfwtQdzhtcUF9RY4K5jfzaq,1,1,0.0004779,0,0,-0.0004779
36vygeKtTjDY5kfFY5j7WGZsqd5vBfRMtK,1,1,0.00048,0,0,-0.00048
1ACyUYCfcz64K1uCGfUjXJWatv1aKvn9Jm,1,1,0.00048022,0,0,-0.00048022
36EJ5njSBTkNF21J5dgA515CGCVZi6RZ18,1,1,0.00049144,0,0,-0.00049144
3NPoQqnuKf5ycZvd4gY2zLf7Rnjf2g6pAy,1,1,0.00049328,0,0,-0.00049328
bc1q47getzdd39d0d5fcnpu97292qjzcavcjlvtfma,1,1,0.00049501,0,0,-0.00049501
bc1q3dszr4ud0f4nt9y8q8uj8p8g9m32zt6nrd7yjz,1,1,0.0004967,0,0,-0.0004967
39C92Jmhmf57NPrHZo89ybHTCf17vXKE2X,1,1,0.0005,0,0,-0.0005
3AtRNCDWgjgDMVSfgsckVaUmnuQtWpW2Vc,1,1,0.00050597,0,0,-0.00050597
bc1qw0085k5zjpyw86t6jqsp9undeqhy5lwvrkqgrk,1,1,0.00050821,0,0,-0.00050821
38iweicqTq8gfnEM1gLFqsZajoGzcir4uv,1,1,0.00051056,0,0,-0.00051056
385dZuejnmJ3F1AU2kCiX9Sn9VEthbn7Gp,1,1,0.00051059,0,0,-0.00051059
bc1qjrkl2lh74d9nw0dvwang7x54v52q0ylweq3l9s,1,1,0.00051141,0,0,-0.00051141
bc1qh0r79ej2knw607vxlql4ul2wlcstdk273aa0vy,1,1,0.00051385,0,0,-0.00051385
3A3SKyqyvGV6mVRWHHTMZ8dJGEwCmzRF98,1,1,0.00051508,0,0,-0.00051508
3MNZkbBHbJFGxbS4DdrjuJoYP7TEuVDRbB,1,1,0.00051591,0,0,-0.00051591
19NzkURByXGXbZ68UkdzVWxJeonKTpvu6Q,1,1,0.00051611,0,0,-0.00051611
3K2WvPYJDcNTZAC85NkihhLSUWFqVXwheQ,1,1,0.00052434,0,0,-0.00052434
3QTsjQ1GA6YdU9kFdnY4tTbNDJmE9i2Vub,1,1,0.00052635,0,0,-0.00052635
33fRMZ1o7hprvkDj8oJjx4jnopEFWXXFQN,1,1,0.00052741,0,0,-0.00052741
372jbJfNH7t6D7YSei1TUn53dGsgH4DoRR,1,1,0.00052935,0,0,-0.00052935
bc1qerh3ea2g057vtyundl0cu5kd9s9usml94j93l6,1,1,0.00053044,0,0,-0.00053044
36aB2xZg2H4LyqerYBj6Ep3Fg4C4rMHa1S,1,1,0.00053118,0,0,-0.00053118
13yKorrMm4JLVSxbkCB6r3XDkQMB56wUJx,1,1,0.00053965,0,0,-0.00053965
3CeHzfbXmT9sNb7vsBUYXVbuYUaw368XXU,1,1,0.00054508,0,0,-0.00054508
bc1q3s33fwnwz6dejx966lthzl0sumrrc57t8yq0hw,1,1,0.00055125,0,0,-0.00055125
1Pg5C8nYKe7UX2QfHAs559D74tDxEsVVYa,1,1,0.00055577,0,0,-0.00055577
bc1q2y4955mrutpkh588qetjna9w2yd7ysu5za4a3w,1,1,0.00056142,0,0,-0.00056142
38vUUZNDsfbztzx9qFPxMLRH41q2VWwSCe,1,1,0.0005633,0,0,-0.0005633
bc1qma8pw6vhjs8kgdyt0t28uee6sxl40j2tn08p8q,1,1,0.00056593,0,0,-0.00056593
3CK6dyFjP4VD1Wamcdom9KGsyVyzcVNdUm,1,1,0.00056609,0,0,-0.00056609
1Q5GgvXArizngWdpgviSKAXXzkmPoJC3Pf,1,1,0.00057213,0,0,-0.00057213
1M6w4StcLr4tg5XeowCRm3z7PxSVn7joEX,1,1,0.00057293,0,0,-0.00057293
1AKWfstST6BrhSYssLbQHcbzEM6NdEKCss,1,1,0.00057374,0,0,-0.00057374
35cN1rnL9acjeALA4uDYFDw7eQ2uqLPtm1,1,1,0.00057956,0,0,-0.00057956
16uD88dRX9zzQhVNuuWhroE6J63sWei93X,1,1,0.00058,0,0,-0.00058
14gHEA7ub4tSiwHh9Fik6h66ao3RFU7nGT,1,1,0.00058051,0,0,-0.00058051
16N6ZxtgweFYNgWvGGLzgUFEq8Vk4qxPyu,1,1,0.0005808,0,0,-0.0005808
3F599dC76rNwunEZzcNAcgJVjiG4gRMyyP,1,1,0.00058132,0,0,-0.00058132
362geWf33GCcAsyR8GPwuGTTTyyXUUTRWT,1,1,0.00058342,0,0,-0.00058342
3LBZf1mKbdPS1jFzioZTK14WSY6RDZs573,1,1,0.00058392,0,0,-0.00058392
1MU18xBuzeCdvgc52KywxdC9SBFNpn74Ej,1,1,0.00058448,0,0,-0.00058448
bc1qtldu7k6z0ys30e82tv06tpavm0hxzejl8lxzu2,1,1,0.00058474,0,0,-0.00058474
35FRyJiA88sxpdgUCwWGtTypZazcioDu4u,1,1,0.00058486,0,0,-0.00058486
bc1qdf8jj7k58efp0ay5hnq6gah08en37tun3ayfuq,1,1,0.00058488,0,0,-0.00058488
3JCjY8rWJGSY3bq58r5iU5nFUqKn8P19zj,1,1,0.00058519,0,0,-0.00058519
3Gn4AEwucYE2V5jmMDDy17GwZQefxZJqna,1,1,0.00058519,0,0,-0.00058519
bc1qtx5657646c2mwugr23yqja2prtm3rwwuw5y32f,1,1,0.00058522,0,0,-0.00058522
151pnWVrM3Zs1Z3KPMTwWey5GkHvvGFaPc,1,1,0.00058577,0,0,-0.00058577
3NTbqckp6mDwBpaXAmEu1FkFz274BZzNXP,1,1,0.00058584,0,0,-0.00058584
3FwHZJio2H5bakbhQ5Wms3j8ZsXkwpXMoY,1,1,0.00058603,0,0,-0.00058603
33JwLYshqSRa7EZsJdHC4NxHgbh6VhGxP7,1,1,0.00058619,0,0,-0.00058619
bc1q5w79xcx5uf4sg8yc9v6hfld7n94vxzz3tzxg56,1,1,0.00058623,0,0,-0.00058623
3HJYgp1Kf3mREcAUCivKemRzYWshq5y491,1,1,0.00058642,0,0,-0.00058642
3FSV6ZpMQdtdUGtvd6hU9x11B9oiwZ9D6q,1,1,0.00058649,0,0,-0.00058649
3LpwBLP7peb6rFe9tAe1RpYKLp8g7yvd52,1,1,0.00058674,0,0,-0.00058674
3GpLyVp1R7ANtjDMhrgUyMcLvt6PfbN5cR,1,1,0.00058676,0,0,-0.00058676
bc1qqqjmvmw5r8hfdh4udw9lc86lgzk3kcc20x3nql,1,1,0.00058676,0,0,-0.00058676
3EppLHCDuymcdWHGpXyndSTKvxMm2ob5rK,1,1,0.000587,0,0,-0.000587
3D6suD9KtNScnRaMnnwG2qBitY2HbkXLy4,1,1,0.00058703,0,0,-0.00058703
363UAGhRsVZgZKxve4EJchNcN5t6diAxMC,1,1,0.00058707,0,0,-0.00058707
3GBSjHat3CWhsR5HpHVuTgbWPvZmTj4FCp,1,1,0.00058718,0,0,-0.00058718
38fJ1R2KzEZEKzQHRrE5jdRpfkaBGSaqh2,1,1,0.00058724,0,0,-0.00058724
3FUUMtyWYgUYHwcxnpJZ2vhbbweptzbQQF,1,1,0.00058738,0,0,-0.00058738
3HcpoE57drmhuaW9wVKwYdDG4CyhE1ZhdN,1,1,0.00058739,0,0,-0.00058739
3N5L2ec7fv8sTykooiTxg9yeynXLwD4NGu,1,1,0.00058766,0,0,-0.00058766
386rmTwTMGazwcPmWuMAeyvugHTBNvhbXB,1,1,0.00058777,0,0,-0.00058777
3EeDoLGVL6vD8w7KpBPqJj1XzUVC22F6Y8,1,1,0.00058779,0,0,-0.00058779
3M1nNqDS717Q1KpifzUdLp6nxjxBQUhtn4,1,1,0.00058782,0,0,-0.00058782
3Eddc28oBN19mL7jCWK1ZLZD14yqkj9WyM,1,1,0.00058784,0,0,-0.00058784
3HXoHNJhKB34518gBS2K1bhBykbFkTHFkJ,1,1,0.00058798,0,0,-0.00058798
bc1q80dq7vxlcjfrzlzqmjg2mw5qxgz8q9tej0rtm3,1,1,0.00058838,0,0,-0.00058838
3BY794RTpTBT58xsjL4ijBV6SbxFHJREeR,1,1,0.00058859,0,0,-0.00058859
bc1qkwdtayx66nxc0ccww6seg0wnhr6jcgg6x5rzdn,1,1,0.0005886,0,0,-0.0005886
bc1qkzhap4lhw42vxnuvhp82wqwvnyafk5rpxcrgvd,1,1,0.00058867,0,0,-0.00058867
3PPVVMy7QuyGJ983vNwRSvwxN6RDpTo7Yf,1,1,0.00058894,0,0,-0.00058894
31yueYtLaX4BmGM7RcgoRQVZoEsqkMxVyQ,1,1,0.0005891,0,0,-0.0005891
39qm6PainDfeCMcDgsh2KYrqfVy8fBSW1C,1,1,0.0005892,0,0,-0.0005892
bc1qzay9j04wugx4e9ehd08e0txcyluj6dusexy6zz,1,1,0.0005892,0,0,-0.0005892
3EHTQsdA2XgZUZsZqdd2R3mFoPcZ1Ee2Ab,1,1,0.00058928,0,0,-0.00058928
39eHgzdWEHGAVJvpCDwHdFZUHUErn7F1s1,1,1,0.00058928,0,0,-0.00058928
3JtNZoezwBiYe8QQdDQeKKq4BQUHFPK75P,1,1,0.00058943,0,0,-0.00058943
36acUSaebBzum1Agef3a6is46xTDTKDaN6,1,1,0.0005895,0,0,-0.0005895
39XgH5kMaBzQbTwyBUsiR9hNHZ6XYRJDgZ,1,1,0.00058965,0,0,-0.00058965
bc1q4n4dxtxpuug0mzx9g6la3z8mumgp62pa7jpg4u,1,1,0.00058979,0,0,-0.00058979
39cmXHX4QmqfqThtrXaNXtZrKzprKZAbHp,1,1,0.00058993,0,0,-0.00058993
3AbgTEtkDBP2XwYXeb5eRjfEyBxMxQ4r4m,1,1,0.00058994,0,0,-0.00058994
bc1qr27fthl8l3hwacrpy7m48tz89agyu0xnl68l9c,1,1,0.00059008,0,0,-0.00059008
38aVUi4QYEhgvpB4eduD4NDeHLZjW9WiBP,1,1,0.00059015,0,0,-0.00059015
bc1q5ppd6qqzpjk0ye6tmwf3zv7k9eqnkqndwph8rd,1,1,0.00059032,0,0,-0.00059032
3LvNQVETU9UMoAscZ7KXMUJNHNNamAsBvf,1,1,0.00059045,0,0,-0.00059045
bc1qeu24t87v72cegurthhtqak9559wvfux0mux95h,1,1,0.00059129,0,0,-0.00059129
3EoasjBSaUnAtFpanEHxFzyDnjGKsfsg4o,1,1,0.0005913,0,0,-0.0005913
19gPVtNpHTBHqxebnBWpN6yHRzssoJoZdt,1,1,0.00059471,0,0,-0.00059471
bc1qfdtgyqw263kskavchs49j4e9wqhlf7ws6ergzl,1,1,0.00059487,0,0,-0.00059487
bc1q04ps52pu3amnexfvzqat56aut9ucf0usqwf4s3,1,1,0.00059955,0,0,-0.00059955
bc1qjafrw6phdt6gtd4dmvk462pfc07xqwu7xtmzfa,1,1,0.00060671,0,0,-0.00060671
3M8WGJDpaaBdprzoZLeZFzZrHEVazsrA8f,1,1,0.00061368,0,0,-0.00061368
1J8Y4FEmpxiicejMZtQZmhQuNqWNyCKZk8,1,1,0.00061387,0,0,-0.00061387
3NdCdcgnCxNZeWHEBNL7cvvEJprNVV6gm2,1,1,0.00061414,0,0,-0.00061414
3AjqiaoDnrif7Ad7y6taUxQrpte6Fs41aW,1,1,0.00061472,0,0,-0.00061472
3LieT1prVp3CRL4TqevtWy6qnqPvwdrxvX,1,1,0.0006151,0,0,-0.0006151
35zaCzWPgeBFfiu4EyrnvqtBNpftZaqHpA,1,1,0.00061576,0,0,-0.00061576
3ABWPWwgbbuZC6rJ7Q5sC1xMiThtzPWB8a,1,1,0.00061583,0,0,-0.00061583
bc1qrlsqef3h964pe24x5za4npdqcvq3q0c6gzpws3,1,1,0.00061604,0,0,-0.00061604
1JSfr3PNxbPZrRDh6G8QW1Nu2SCySpriSw,1,1,0.00061648,0,0,-0.00061648
bc1qdka7nq0x7lm2gdzjkjpkjmqrreaqnn7hfvmxy2,1,1,0.00061794,0,0,-0.00061794
3BevmvNLhvVJaLaaAfgC6oRw1FW8k8UHu4,1,1,0.00061797,0,0,-0.00061797
3LEpUdLph87Da6fQNfZayzhg3uvrJ5FWKc,1,1,0.00061806,0,0,-0.00061806
3CX1AYSrHK5xbbmzucLcoPt7B2UmGizvzt,1,1,0.00061806,0,0,-0.00061806
33xcrmQHjLYpxsPxYP8zjQD65En4zw35LH,1,1,0.00061876,0,0,-0.00061876
3PMc2joRNYUQo6oi2iQ8d4E8S1hwy27jG4,1,1,0.00061926,0,0,-0.00061926
3FZ2pu5vBZFE7NsreAi1oqTc88Q4waLp4p,1,1,0.0006197,0,0,-0.0006197
bc1q6um3lspk02ykrc560vl7k5tpyt3phjwwjl8jd6,1,1,0.000621,0,0,-0.000621
3L3YFnhg6G71A2rxsPuxFsVwcBtoFz6VN5,1,1,0.00062124,0,0,-0.00062124
bc1qdpytnhzxgkdj3amqlwg07qcxylrcemays3p98a,1,1,0.00062127,0,0,-0.00062127
bc1q2yq5vtayque343k372evvw2f729jcwvq2rmxay,1,1,0.00062166,0,0,-0.00062166
3Dq3qeytWRaqF4ZstdTuw8T6ym7CRSvb3F,1,1,0.00062229,0,0,-0.00062229
3HXHwKR9mLWLK5aVEVtLDHKGtMYfKLCgK3,1,1,0.00062319,0,0,-0.00062319
1PjPmGch9HWzPssbNa2GzBZH4WjTxuzY1,1,1,0.0006232,0,0,-0.0006232
17oWacVXQ9EsmL5KnbGR3AYfUBmrzU3ije,1,1,0.00062354,0,0,-0.00062354
34L4uP8ms4RJui6mYefVNCi1chcmo1xHEf,1,1,0.00062698,0,0,-0.00062698
bc1q9srmyns8qke9t5crgxk2555afveaymhac8cxsq,1,1,0.000629,0,0,-0.000629
34FnoKxcKbkm1hQkmneivDc75FUduq9zC2,1,1,0.0006323,0,0,-0.0006323
1Hm2aA5JHGbBujDbiNNPBhP2u6Lx8wDijh,1,1,0.00063659,0,0,-0.00063659
32pXVtM4Fi9YWxrvdBiBG7euGBfFUz58mW,1,1,0.00063777,0,0,-0.00063777
bc1qx5yyvn9pwtwymy39uezjey62aefwvl4jc0fxpx,1,1,0.00063935,0,0,-0.00063935
3QBoxeojeCtnXu6ch7GjUg2LBwaR8PrTNc,1,1,0.00064052,0,0,-0.00064052
3Gxb2yLeH2GSsJx1q24wPFM874tYUX3Y2Y,1,1,0.00064263,0,0,-0.00064263
bc1qergle4vkapwmeykqnktul6xh6rw72l4yqdu739,1,1,0.000643,0,0,-0.000643
35fNfQhZCQ1wdgK5ZkVbwUmHpGoj2DREx6,1,1,0.0006435,0,0,-0.0006435
3NZ3UYXnSfefVX1mUiYwEsuieAJ3wWqLRB,1,1,0.00064361,0,0,-0.00064361
35S1HNhpunVkLLYGdXYSycuNeiKfH6p8Em,1,1,0.00064629,0,0,-0.00064629
36bGk2nrxgekF4sigoXfNZUtWZ33iTuy3U,1,1,0.00064657,0,0,-0.00064657
3Mqn5LYwfr3aCJpMVca6cCeMwFzhSQxAh8,1,1,0.00064845,0,0,-0.00064845
bc1qgnuq6fjv0z7puclzc95akhnulxeahp2vph38hx,1,1,0.00064858,0,0,-0.00064858
31ta8HNkworWpKDZ4AddVadKSDuFkaFy6U,1,1,0.00065059,0,0,-0.00065059
3H1UVnp8BSz8PpuYpWDkDapG9PK5dRBRDq,1,1,0.00065108,0,0,-0.00065108
3JgCWH8B5tPAymtE6zosGCr8PGEhfcxAAH,1,1,0.00065283,0,0,-0.00065283
39voaVDZPd1Wmd88XV8s3g47KxTDJF5wvu,1,1,0.0006531,0,0,-0.0006531
3E2gbxoPwFcS7dzGaAnxLZ5TZdUUpjZTNq,1,1,0.00065425,0,0,-0.00065425
3P4ErrzB1vSBYU9AQGDBRE98rhkyVprKgb,1,1,0.00065427,0,0,-0.00065427
bc1qs9xfh9y8uk9jfqh55jsl62ddun5gtm45q8qgg6,1,1,0.00065482,0,0,-0.00065482
bc1qc0kexfkze38xquauvdfxtwv8wwj6336lkrsdj7,1,1,0.00065932,0,0,-0.00065932
3M3SuRkyVpsB498jSNLatsvMm2EzyukRT9,1,1,0.00066301,0,0,-0.00066301
bc1qah9rqmnrkeecdgwvm3w63d966635kf6nqxk8dy,1,1,0.0006693,0,0,-0.0006693
3Jr1ixJAGe3Er7rJrayRrzqt72hPiK7s3m,1,1,0.00067448,0,0,-0.00067448
3QAwCRCFLJqt9m3ZQFkFYWamfwBNq7ReAL,1,1,0.00067756,0,0,-0.00067756
1LjXGubQzWXSFCECmJr7zFG15zf67APN4S,1,1,0.0006789,0,0,-0.0006789
3HXkYSq8mKx5rXDPJknY5Spe5Pc27DgTXx,1,1,0.00068281,0,0,-0.00068281
bc1qkj6vuh3gf3phywckqpcsfu6lejjcxm7ad2pqgv,1,1,0.00068283,0,0,-0.00068283
35LiDQnV92X24X5izE2xowmLtpEP8pNCXj,1,1,0.00068324,0,0,-0.00068324
173tQ4GodmCobPDNDtwPCiGCLgyxVDBLn,1,1,0.00069247,0,0,-0.00069247
1EUrQwhnHZCEYbc1vygif1kbDT1paL1MqX,1,1,0.00069331,0,0,-0.00069331
1JFE5ycneet5RREnsafj4kXcfnDVdwacQX,1,1,0.0006939,0,0,-0.0006939
12NwqEMwHJn8ARaz4T8A3z4c55JbVWh8KG,1,1,0.0006969,0,0,-0.0006969
39Pf8sLK68L31vVyN1QfXT4eCuzTTjdNmE,1,1,0.00069806,0,0,-0.00069806
3CtqAw3LuG3n2zSNhJhP9Umd376bozCTZz,1,1,0.00069974,0,0,-0.00069974
1CAaScAWWavmbHJadvEQPZ2JTbXCgiY5ty,1,1,0.0007,0,0,-0.0007
3MFwSJskSTPNhGHUEDfbUpoW58LzX8adPU,1,1,0.00071072,0,0,-0.00071072
17sSGv7F6FzQhcX6sYhTi5D2hEyiE1tRyH,1,1,0.00071385,0,0,-0.00071385
bc1q56crcl3nchyhymh27dadp43f02ckdzq0ey3g9u,1,1,0.0007154,0,0,-0.0007154
3DQZRCGE3psZyTF16awT9qVjmHx3whLmBo,1,1,0.00071749,0,0,-0.00071749
36c82ib7zQFDQyKs4HrnQ3xPDa7qq8AQq6,1,1,0.0007175,0,0,-0.0007175
3C6qMbsV9d9n6T5VXrRLZkPgTZrapKH5ea,1,1,0.00071784,0,0,-0.00071784
3BYcEqp7dh3CyzaWbUkCEPT82uFYvkDtLx,1,1,0.00071784,0,0,-0.00071784
3J2yqR3JKfFNEzizDB5f3g7eTK8WB3wrLb,1,1,0.00071788,0,0,-0.00071788
35JudzYUxdwhtV2QoKCtqyQqDhs7LCZH1Z,1,1,0.00071821,0,0,-0.00071821
bc1qzuftkkvtc2dtau9y604a6yra0zhu00p2h4tpeq,1,1,0.00071831,0,0,-0.00071831
bc1qyh48ptsr6zmucmhpluymhvma7dantvz86wu09w,1,1,0.00071831,0,0,-0.00071831
34NJurQBJmf5i16fodg9m6V6kcEHL1Chrr,1,1,0.00071923,0,0,-0.00071923
bc1qacfv2m2f2yn7h2gr2c0k7ap68nz5q2y8ws6g9y,1,1,0.00071985,0,0,-0.00071985
1P5XJWUDLgWTkZiyzCJhW78Ux2FbwX6EyN,1,1,0.00072011,0,0,-0.00072011
36UGztqBshnQUvZTzsZPCdcJimQ2suhJdt,1,1,0.00072143,0,0,-0.00072143
3DSAWiay161gioH6yFpAcWSwZNrbEn5RYn,1,1,0.00072145,0,0,-0.00072145
3Jfn7NUhVWLzcCsQidE9GT3Gzm3HGvxjU3,1,1,0.00072155,0,0,-0.00072155
3BY624h8NeRySBJ6QtDmkiP6JdvEcvGw8N,1,1,0.00072165,0,0,-0.00072165
3DhuBYAXuvJvfzcKn4mmLhUiP6Jkh1bXd3,1,1,0.00072186,0,0,-0.00072186
3QfKx9qXQMNigfJZo9y7gcLsX1bh4Li4qf,1,1,0.00072188,0,0,-0.00072188
34QQ4MJeyhKvsNMB8ADLDzm1uAyrZ6orDW,1,1,0.00072357,0,0,-0.00072357
bc1qcxjjxvckug3fedn02jpjxaqt4wt7rqw0nzpt84,1,1,0.00072435,0,0,-0.00072435
3QRSNfCWpsHKbNbWd2w62WtNRWGsprPpQ9,1,1,0.00072471,0,0,-0.00072471
1ENQT9DsAc6GUUkucjqgPZMWRQRsbNBnd9,1,1,0.00072495,0,0,-0.00072495
3CJAbPjVHKD4Axh892YrXYfCookknQvME3,1,1,0.00072501,0,0,-0.00072501
3DscmDtz39WX8tXYXxYKGBWZ8gGsEmaHDB,1,1,0.00072506,0,0,-0.00072506
32PJxkK4SV2nuc2ncV3xF1REaFjehHMmpU,1,1,0.00072522,0,0,-0.00072522
3PbrR1Lc8fA9rk5DshxYc8F4LajrH27gRC,1,1,0.00072562,0,0,-0.00072562
18vmAEzurY2RdQjwNVp5KrFU8YBLWwZxuj,1,1,0.00072707,0,0,-0.00072707
392dw96wXwxSUg3h4RDpFZ5m4XBCjGfF4v,1,1,0.00073,0,0,-0.00073
39vSFoCZDhYjksVXgAPtREny92yyGSkpRX,1,1,0.00073045,0,0,-0.00073045
3GgePid3E5P53pG135WqkqREw6ggintWRk,1,1,0.00073713,0,0,-0.00073713
17VZhnbEGf2VHjVWJurc2dYAYN59hNxAx1,1,1,0.00074142,0,0,-0.00074142
bc1q0z93zhpvt5q69au5aal3h2tc7g2awuk489ltat,1,1,0.00074445,0,0,-0.00074445
34xtEndTa8Hr2sfpVQv8gLdLrQ1tbJLzkZ,1,1,0.00074621,0,0,-0.00074621
1N16K53Mq4mGMPCFYTcMrM1qMw8DyjSPDA,1,1,0.00074683,0,0,-0.00074683
3GHTdWyMRVD9EtQCt45Bazy5sbddTWd7Th,1,1,0.00074719,0,0,-0.00074719
bc1qwq53ekfmju5dtf9m2zekqzwp6les5rwthpry7x,1,1,0.00075054,0,0,-0.00075054
1Lp6Rb1MdKCu9h1debbVSM4UNzTgnssAez,1,1,0.00075283,0,0,-0.00075283
34pc1MBz1f6pq2eH1hXr54gbJpR24radcJ,1,1,0.00075501,0,0,-0.00075501
1EpKFhqg73UUkhEUreZtHJv7gG3pBg4Wiy,1,1,0.00075646,0,0,-0.00075646
3GhkkfWWQuXekghTaJFT4Db4S7Tr5mV94w,1,1,0.00075815,0,0,-0.00075815
3JgiyR4WmEk6JPacrzzibrvhk1gksbJMbo,1,1,0.00076141,0,0,-0.00076141
3LnkNX78BfXuD8YXp8PbWAJBGNT4Zimu5A,1,1,0.00076174,0,0,-0.00076174
35NN4Cc4i6JsY4zTiBhXMVGSgxZP2GeZkx,1,1,0.00076188,0,0,-0.00076188
3PbBaqQTaWoijk59q2oXcJDvh7vaCmAhDr,1,1,0.00076195,0,0,-0.00076195
bc1ql6qh0nnapu5tgh9vt04jq75gfggp0r2cvgd29g,1,1,0.00076199,0,0,-0.00076199
3PynYbYtxyuVFNj6BYzPDySoXoHj1swzqS,1,1,0.00076251,0,0,-0.00076251
38canJKC455GbEzQtMfvKjh31c4og788nP,1,1,0.00076366,0,0,-0.00076366
bc1qrm6e00echuyy93u5nw9c566lsnvctf896c8eaq,1,1,0.00076545,0,0,-0.00076545
bc1qnykgt8w4xrk4hy8f0vjxdnqq5mttzzjepllqvs,1,1,0.00078001,0,0,-0.00078001
bc1q5gpxpdhvf99am9l5jkzt32ptqpucw3ncv60jfp,1,1,0.00078237,0,0,-0.00078237
1BKZP9dou38fcJM1DvVNTbAwyE255T9DYq,1,1,0.00078269,0,0,-0.00078269
36SfVx2HJYZz9CnFaohicATnY9d4kEk1qA,1,1,0.00078552,0,0,-0.00078552
3MSMSepY5AbEdCVSLLT1fUowbv8JqfYNTB,1,1,0.00078949,0,0,-0.00078949
bc1qfupwfv6hkjxu90urhxvq5u6ws6faufz5pwd5m2,1,1,0.00078969,0,0,-0.00078969
36BqiesicQKG8EhGLbn95sRvk33RxNwyT4,1,1,0.00079757,0,0,-0.00079757
bc1q0ymx0vsnknwquf392eyc0986z3rpazpcq0x68c,1,1,0.00079773,0,0,-0.00079773
3HbKjQ5JTwixfS5mcYxzYrGXQyzWC1gGiZ,1,1,0.00079987,0,0,-0.00079987
1Nx9PFuNXEP6ku41PdeYyagesJZuDrasmj,1,1,0.00079997,0,0,-0.00079997
399zvGTAnhnYXM6BjTZi7HvpCfnPr5dBC6,1,1,0.0008,0,0,-0.0008
1DnnBB9tWMuuAXX39JMm9qt58Xqzn56wVy,1,1,0.00080033,0,0,-0.00080033
16GfkCNxeY1txC3etxzWaz9fCJyAcDGF63,1,1,0.00080043,0,0,-0.00080043
bc1qdfqvmuvkz5vdxcy4343hvvsudkvcj56nj59ycm,1,1,0.00080971,0,0,-0.00080971
bc1qvsr5vu3xffr3pcg9yel6yy85wfhz7veuvjgf37za57ntlxa8nzlqh8ag7j,1,1,0.0008225,0,0,-0.0008225
